RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
394404,10,"Boston, MA",Msa,MA,166604,166599,166770,167045,167410,167814,168445,169144,169769,170466,171199,171978,172231,172604,172949,173726,174582,175501,176222,177058,177923,178973,179932,181204,182928,184778,186554,187990,189286,190596,191823,193145,194866,196502,198460,199835,202021,204231,206842,209275,211630,213929,216513,218513,220582,222341,224229,226634,228945,231842,234323,236765,239334,242059,245146,248705,252300,255889,259444,263171,266783,270009,273268,276757,280245,283790,287210,290667,293847,297047,300163,302973,305570,307989,310586,313169,315870,318768,322038,325422,328955,333108,337095,341008,344296,347642,351030,354481,357858,360891,362977,365042,366869,368714,370683,373041,375875,378565,381167,383613,386032,388778,391992,395295,398559,401485,404362,406863,409129,412074,414615,417234,419338,420613,421965,422422,423838,424695,425498,425195,424682,423109,421636,420028,418479,416995,414520,412360,409274,406735,403947,402081,400657,399724,398863,397564,396008,394302,393005,391763,390661,389204,387571,385664,383330,380736,378416,376097,373938,371560,369337,367178,364947,362489,360103,357418,355085,352826,350425,348472,347218,346737,346562,346384,346719,347264,348066,349070,350157,351553,352800,353653,353870,353570,353055,352478,351333,350374,349336,348833,348202,346712,344730,342934,341469,340820,339680,338746,337601,336353,335080,333778,333040,332733,333034,333249,333889,334356,335513,336476,337560,339185,341413,343876,345318,347800,350620,354254,356985,359117,361182,363718,367271,370576,373150,374729,376326,377189,378333,379844,381567,383504,384845,386134,386609,386790,387432,389468,392309,395166,396957,397345,398068,399160,401613,403964,405879,408072,409586,410874,412421,414226,416344,418594,421172,423421,424419,425672,427879,430116,432739,434832,436503,437791,439368,442068,444537,447150,450205,452304,454567,456346,459371,461706,464006,466542,469840,472512,474695,476315,477866,479354,479980,481263,481941,483261,484031,484857,484462,483948,483357,483847,484418,485531,487121,488538,489847,491274,493388,495619,498566
395057,11,"San Francisco, CA",Msa,CA,252559,251709,251300,250540,250210,249929,249669,249795,250183,251012,251850,252920,253934,255449,257045,258952,260970,263052,265395,267546,269875,271938,274403,277126,280001,282873,285574,288206,290485,293168,296274,299326,302308,304753,307270,309187,311789,314583,317632,319903,321950,324600,327099,330493,333548,338576,343452,349062,354561,360011,365297,371769,380042,388048,395593,401941,409475,416460,423921,431870,438825,445514,452196,458373,462842,465325,467642,470029,471996,473242,474269,474262,474496,475244,476827,479571,483213,488903,494876,500790,505622,509716,513771,517693,521576,525197,527990,530589,532089,533564,535540,539294,543934,549900,555573,562114,569831,577919,587435,595848,605293,614592,624905,634244,644115,653459,664242,675244,686164,697296,707058,718216,729751,740758,749567,757163,764954,773276,778759,782619,783774,786260,788616,789499,788218,786720,785284,784564,781930,779260,777936,778129,779584,776153,772505,768230,765155,760840,757111,754069,751204,744917,737708,726650,718694,711468,704577,697314,688852,679928,670057,660310,651726,642309,630730,620795,608204,599939,592474,586278,580167,577332,575817,572058,567197,567062,571787,578680,584594,587302,587566,587655,588971,588376,585068,584179,582231,580037,574582,568327,563802,558969,556176,552514,547211,540911,538447,535213,535074,531984,530380,528539,525659,525728,526251,529301,534326,542788,550304,559422,566889,576615,586118,595696,609531,621260,635926,648685,664487,677389,689495,698377,707393,716165,726099,737397,745353,753401,756620,761121,761591,762865,765254,769928,775454,781113,788565,795076,799585,805965,816692,827558,837439,847001,858685,871506,884345,893885,899128,904370,914543,923541,926347,928067,930559,934634,932758,931185,929306,934128,938933,945553,948597,952865,957915,962552,967963,974398,984335,992713,1004280,1014848,1030425,1045641,1059858,1069503,1080956,1093464,1104971,1113772,1120432,1129071,1132296,1133727,1129888,1121198,1112586,1108875,1106391,1104213,1100206,1098027,1097089,1095757,1097267,1099657,1104011,1112401,1122643,1132148,1141029
394532,12,"Detroit, MI",Msa,MI,103090,103462,103820,104590,105378,106168,106876,107480,108021,108552,109161,109866,110609,111307,112019,112674,113341,113925,114671,115529,116498,117405,118274,119001,119663,120302,120946,121605,122227,122994,123705,124484,125239,126125,126891,127646,128412,129390,130356,131291,132171,133095,133963,134859,135757,136680,137562,138483,139472,140397,141423,142498,143667,144767,146010,147096,148052,148845,149857,150887,151832,152640,153420,154186,154968,155658,156328,157009,157788,158493,159063,159601,160196,160799,161348,161749,162055,162449,162801,163233,163554,163983,164401,164829,165219,165697,166012,166512,166972,167494,167871,168223,168668,169180,169707,170192,170645,171015,171531,171925,172392,172819,173378,173880,174292,174654,174974,175316,175667,175936,176233,176517,176897,177097,177239,177438,177786,178122,178345,178470,178612,178791,178858,178739,178472,178093,177659,177048,176366,175512,174563,173466,172337,171203,170072,169084,167917,166884,165699,164778,163284,161374,159362,157908,156734,155434,153574,150940,147841,144624,141248,137650,134492,132343,130329,127594,123687,119899,116456,113958,111817,109726,108304,106899,105734,103950,102493,101330,101155,100730,100418,99949,99810,99912,99340,98721,97732,96944,95947,95113,94185,93648,92966,92269,91321,90302,89526,89158,89246,89409,89582,89707,89830,89815,90193,90637,91409,92215,93296,94135,94762,95600,96588,97608,98584,99920,101419,103067,104705,106376,108186,110240,112523,114540,116335,118093,119894,121399,122480,123360,124189,125188,126007,126588,126915,127298,127931,128566,129257,129958,130858,131505,131966,132276,132736,133371,133871,134426,135012,135957,136792,137627,138122,139235,140328,141572,142636,143596,144782,145980,147051,147872,148669,149602,150780,151816,153088,154209,155139,156125,157123,158214,159361,160433,161848,163208,164674,165988,166960,167931,168811,169827,170909,171949,172995,174102,174875,175566,175640,175716,175890,176420,177169,177828,178424,179049,179719,180481,181394,182439,183941
395025,13,"Riverside, CA",Msa,CA,122236,121736,121427,120761,120263,119801,119400,119216,119143,119241,119290,119385,119476,119752,120005,120340,120652,121032,121471,121840,122226,122526,123056,123657,124140,124534,124919,125518,126035,126661,127295,127802,128179,128583,128918,129316,130242,131372,132531,133194,133966,134641,135406,136200,137297,138329,139499,140539,141277,142158,143070,144412,145585,146796,147875,148999,150115,151432,152737,154097,155570,156944,158489,159925,161416,162769,164297,165842,167331,168706,170125,171806,173493,175261,176794,178285,179894,181933,184113,186504,189147,191806,194667,197198,200176,202702,205532,208446,212057,215319,218405,221184,224453,228303,232672,236888,241121,245756,251382,256824,262676,269245,276831,285182,292172,298872,304407,311752,317983,325022,330276,337536,342986,348509,353054,358143,363874,369133,374290,377912,381925,385059,389506,392626,396422,399183,401603,403104,404339,404713,404466,403332,402065,401215,399868,397959,394936,391008,387200,382232,376743,369735,362427,355496,348473,338937,327113,314654,303696,292871,281258,270514,260862,253339,245709,237525,229252,223847,219981,216499,211809,209136,207548,206519,204385,203138,202832,203869,205234,205558,206041,206819,208353,208906,208899,207992,208178,207298,207046,206393,205919,205316,204328,203123,202259,200789,199844,199033,198234,197769,197282,196925,196369,195831,195947,196722,197374,198708,200315,203391,206274,208338,209776,212010,215463,219094,223251,227761,232935,238270,243734,247800,252948,258885,265579,270665,274688,278860,281901,283663,285293,286750,287904,288868,289081,290021,290396,291317,292128,293308,294568,296432,297527,299031,300227,302097,304153,305668,307277,309126,311089,312634,314254,315709,317635,318860,321102,322946,324497,325756,327221,329016,330724,332204,334079,336409,338470,341326,342709,345050,346990,349761,352100,354232,356473,359338,361677,363762,365914,367722,369638,370562,372117,372324,373208,373070,374601,375204,376332,376753,377118,377621,378549,379783,380755,382386,383634,385689,386425,387649,388680
394976,14,"Phoenix, AZ",Msa,AZ,115437,115759,116126,116833,117524,118146,118722,119250,119771,120280,120806,121329,121848,122382,122862,123318,123749,124186,124597,125021,125503,126019,126519,127006,127581,128154,128685,129129,129617,130138,130826,131594,132314,132991,133667,134370,134840,135295,135819,136542,137297,138330,139257,140164,140898,141626,142271,142893,143758,144704,145664,146552,147429,148042,148707,149314,150124,150840,151589,152351,153110,153848,154537,155178,155828,156438,156988,157494,158060,158727,159500,160178,160773,161271,161881,162480,163029,163685,164350,165152,165742,166398,167053,167878,168758,169602,170349,171111,171826,172461,172887,173381,174222,175208,176198,177132,178255,179541,181120,182668,184326,185622,187586,190008,192247,194847,197646,202059,207230,213676,219692,226218,232864,241670,251254,260729,270865,279068,287492,292350,295221,295311,295715,296163,296985,296313,294204,291489,287953,285933,283277,281613,279958,279666,279546,279708,278602,276457,273907,271666,269137,266083,261418,256960,252280,246974,241393,234437,229419,224039,218768,212212,206233,201276,196653,191871,187583,184285,180856,177452,173274,170118,168175,166661,165489,162956,162442,162116,162434,161257,159949,159479,158660,157855,155151,153191,150591,149377,147341,145218,142720,141127,140488,138825,137049,134977,134509,134332,134490,134740,135031,136509,137557,139187,140151,143153,147087,151113,154353,157474,161265,164760,168531,170584,173375,175074,178059,180062,182023,184549,187888,190708,192945,194635,195340,196978,198863,201770,202526,202386,202128,202263,201879,201791,201364,201875,203272,204904,205472,205782,207528,209863,211974,213043,214815,216416,218363,219378,220182,220976,222847,224240,225129,226012,227084,228391,228770,229761,230837,232655,234390,235678,236515,237597,238938,240321,241510,242994,244919,246096,247457,248803,250479,251827,253432,255501,257380,259150,260736,262271,263561,264802,266281,267451,268516,269659,270978,272215,273271,273949,274831,276039,277472,279304,280936,282811,284762,287070,289328,291539,294161
395078,15,"Seattle, WA",Msa,WA,169109,169074,169072,169080,169143,169554,170008,170561,170924,171441,172074,172789,173503,174348,175327,176506,177785,178642,179572,180334,181282,182198,183225,184501,186171,187774,189372,190519,191729,192880,194212,195842,198002,199891,201507,202800,203644,204523,205312,206694,207869,209720,211174,212746,213969,215773,217635,219220,220652,222220,223768,225315,227057,228377,229895,230877,231942,232646,233577,234736,236168,237526,238846,239942,240771,241696,242507,243596,244500,245586,246548,247890,248780,249733,250363,251080,251534,251893,252433,253119,253949,254776,255717,256086,256850,257578,259024,260185,261599,262696,263889,265169,266624,268178,269452,271125,273003,275187,276938,278866,281095,283742,286092,288113,290447,292965,296051,299439,303398,306474,309906,313221,317186,321692,326762,332461,337622,342636,347861,353129,357458,362498,366839,371807,376296,380733,385056,388608,392094,395727,398498,400257,401375,403164,406052,409547,411858,413031,412594,412923,412713,411105,408449,406331,404789,402432,399175,394926,390448,385767,381574,376475,371397,366728,362625,357989,354068,349659,345465,339376,334468,330509,328478,326950,325611,325022,324712,324484,322393,320447,318470,318674,319113,317981,315165,311349,308289,304535,300844,297513,295392,294055,291715,288804,283841,280212,276620,274572,272153,270051,268091,266405,265408,263436,262830,262407,264434,266821,269788,272193,274695,277712,281180,284152,286142,289488,293602,298617,302845,305849,309320,312800,316691,319535,321769,324177,327075,329699,330879,331661,331928,334215,335622,336908,337518,339485,341767,344621,347873,350288,353022,355097,358608,361038,363951,367832,372186,376160,379626,382720,385442,389006,393129,397660,401495,405313,409448,413026,416681,419876,424435,429194,433918,438178,441974,446869,451996,457904,463946,469213,473669,478831,483132,488273,493374,500252,506767,512088,515488,517377,517417,517575,519210,520677,521185,519617,518298,516386,514931,513223,512960,513628,515589,518070,519950,521904,524950,529432,534192,539091,544451
394865,16,"Minneapolis-St Paul, MN",Msa,MN,119050,118818,118712,118589,118664,118931,119229,119679,120065,120535,121027,121560,122028,122644,123346,124105,124660,125094,125545,125980,126480,126993,127515,128143,128873,129608,130265,130763,131365,131852,132536,133200,134230,135202,136171,137011,138031,139331,140813,142345,143838,145504,146908,147967,148760,149738,151219,152794,154288,155690,156921,158379,159807,161376,163018,165290,167389,169441,170952,172848,174740,176635,178658,180693,182484,184203,185962,187853,189899,192027,194078,195609,196964,198232,199532,200699,202313,203864,205521,206798,208155,209498,211020,212768,214558,216266,217937,219468,220947,222251,223674,225129,226610,227996,229527,231036,232437,233901,235449,237159,238724,240421,242031,243660,245173,246581,247693,248828,250332,251931,253261,254545,255893,257138,258210,259031,260106,261043,262245,263041,263503,263733,264009,264295,264356,264398,264307,264173,263666,263199,262648,262504,262514,262717,262611,262026,260908,259462,257926,256802,255770,254914,253523,251640,249340,246615,244221,241968,239924,237947,235817,233224,230568,227925,225668,223423,221150,218929,216183,213867,212244,211508,211158,211191,211241,211053,210584,210644,210801,211352,211823,212227,212168,211316,210083,208165,205986,203805,202102,200157,198317,196059,194221,192102,189983,187818,185894,184451,183324,182340,181281,180287,179519,179320,179665,180388,181027,182162,183448,185107,186847,188893,191015,193156,195158,196552,197460,198450,200603,202958,205487,207753,210063,212160,213891,215287,216804,218345,220322,221900,222999,223527,223656,223529,223206,223020,223151,223780,224261,225498,226501,227855,228629,229350,230175,231001,232150,233138,234294,235399,236841,238031,239002,239620,240125,241046,242302,244094,245603,247224,248556,249758,250619,251475,252763,254462,256494,258314,259862,260908,261965,262886,264245,265815,267751,269676,271606,273170,274450,275397,276405,277810,279117,280430,281426,282440,283545,284461,285006,285393,285937,286974,288028,288928,289981,291117,292379,293603,294689,296005,297586
395056,17,"San Diego, CA",Msa,CA,183477,183120,182925,182514,182325,182170,182000,181736,181495,181450,181469,181368,181119,181112,181356,181821,182132,182450,183062,184069,185404,186534,187845,189462,191634,193830,195817,197614,199447,201600,203518,205473,207247,209276,211101,212948,214499,216142,217677,219439,221428,223243,225437,227352,229213,231248,233593,236294,239236,242022,244900,247545,250327,254098,258076,262322,266167,269580,273158,276527,279772,283630,287990,292906,296825,299660,301471,303434,305888,308818,311915,314800,317985,320857,323826,327072,331183,336019,341651,347793,353561,359692,365515,373427,379767,385396,389852,394840,400257,404886,410964,416525,423060,428647,435155,438408,445226,454152,464391,472455,480129,490666,500018,508816,517808,527389,535127,543345,547796,552050,557360,564678,570794,572858,574502,576728,577920,578113,577884,578223,579953,579724,579873,578217,578569,577252,575334,571181,567994,564908,563522,560287,557731,554858,548814,542724,535761,532269,528019,525678,521873,517522,510798,504764,496631,487352,477580,470800,462475,455307,445693,437436,426566,417809,408649,401541,395184,391774,389942,384388,381806,376608,377058,375442,378404,380455,384831,387238,389440,389839,391146,394379,394780,395025,392668,392321,390193,387015,383079,380848,378513,376557,373094,371206,369456,368466,366798,363904,361678,360413,360050,357851,357410,357392,358843,358596,359965,362078,364540,367678,371448,376403,380751,387808,392871,397581,403508,411385,419536,427484,435866,445147,450392,453837,456256,458873,463957,470257,470778,469700,466827,467152,468501,466784,468051,468948,473131,474313,473119,472722,478051,482720,487350,487941,489247,491646,494579,497973,500555,505007,512099,514589,513687,513640,515329,519166,520184,524148,527573,531998,534727,537096,536666,539533,544176,550436,556314,560154,563274,564548,567671,571572,574852,578571,585092,591348,594990,594269,593140,593488,595191,597675,598968,600229,600862,600708,597960,596051,595100,597765,599583,601312,603078,604617,606428,607862,610758,614348,619380,623624,628519
395121,18,"St. Louis, MO",Msa,MO,96548,96866,97088,97526,97833,98087,98328,98626,98988,99344,99667,99944,100221,100381,100596,100853,101281,101759,102241,102638,102996,103369,103781,104187,104501,104794,105047,105342,105661,105998,106350,106568,106700,106862,107148,107530,107998,108530,109043,109426,109736,110042,110334,110960,111579,112055,112185,112387,112840,113354,113906,114475,115061,115676,116367,117088,117793,118534,119447,120241,120782,121194,121753,122535,123348,124126,124838,125413,126048,126710,127462,128283,129124,130006,130770,131459,132124,132830,133583,134289,134992,135690,136475,137183,137985,138817,139683,140474,141236,142068,142854,143769,144790,145920,146815,147683,148446,149220,149892,150596,151405,152203,153079,153807,154369,154830,155413,156145,156923,157654,158458,159236,160063,160799,161495,162280,163107,163918,164626,165304,165938,166592,167143,167709,168136,168506,168801,169002,169230,169513,169909,170164,170365,170289,170260,170294,170359,170474,170419,170327,170054,169676,169128,168592,168025,167701,167171,166401,165619,164977,164617,164196,163792,163164,162358,161428,160575,159963,159578,159110,158393,157507,156698,156072,155531,155357,155488,155822,156002,155638,155161,154860,154827,154595,154134,153555,152896,152055,151125,150099,149018,148142,147144,146058,144803,143920,143169,142402,141715,141115,140463,139786,139146,138767,138668,138797,139011,139012,138968,138983,139146,139108,139379,139689,140580,141045,141428,141442,141442,141486,141538,141797,141953,142404,142621,142870,142741,142779,142867,143210,143848,144536,145215,145583,145875,146086,146327,146566,146689,147007,147387,147979,148352,148725,149045,149537,150013,150404,150721,151305,151987,152686,153177,153593,154140,154779,155490,155965,156530,157275,158272,158983,159609,160195,160906,161605,162067,162629,163164,164009,164923,165653,166178,166506,166922,167178,167765,168422,169267,169865,170571,171318,171917,172559,173178,173846,174614,175415,176114,176564,177058,177625,178089,178389,178729,179063,179435,179883,180187,180513,180685
395148,19,"Tampa, FL",Msa,FL,90185,90211,90222,90329,90492,90721,90877,90981,91016,91131,91277,91534,91566,91645,91756,92076,92342,92501,92729,93027,93428,93698,93981,94215,94840,95393,95918,96021,96138,96316,96546,96860,97232,97729,98139,98373,98530,98830,99269,99767,100226,100727,101380,101946,102479,102923,103474,104132,104754,105298,105832,106531,107372,108201,108890,109643,110412,111214,111979,112745,113501,114359,115152,115970,116671,117446,118278,119107,120011,120926,121908,122901,123951,124922,125950,126935,127960,128954,129908,130935,131910,132933,134026,135232,136549,137879,139166,140452,141796,143040,144249,145371,146591,148117,149653,151270,152643,154081,155623,157118,158877,160872,163337,165870,168389,170829,173333,176055,179040,182131,185136,188445,191946,195828,199893,203990,208581,212826,217078,220985,224321,227543,230845,234282,236713,238510,239588,240970,241162,241036,239936,238549,237645,237044,236133,234668,232947,230659,227597,224052,220819,217597,215006,211925,208570,204363,200431,196664,192976,189600,186410,183322,180185,176950,173069,169585,166200,163285,160376,157284,154659,152178,150406,148548,147009,145657,145160,144532,144340,144163,143896,143674,143217,142763,141677,140491,138930,137283,135426,133953,132289,130329,128498,126726,125287,123778,122543,121543,121005,120862,120852,120599,120206,120179,120445,120982,121322,121840,122538,123529,124335,125079,125687,126762,128322,130003,131446,132797,134503,136362,138352,140221,142035,143532,144952,146129,146964,147724,148785,149848,150887,151557,152144,152445,152991,154043,155295,156467,157399,158419,159169,160139,160849,162085,163200,164498,165785,167136,168304,169649,171338,173320,175152,176517,177982,179144,180595,181995,183552,184716,186319,187878,189447,190298,191239,192810,194646,196596,198195,199960,201357,202756,203971,205085,206157,207828,209891,211720,212942,214089,215083,216248,217524,218904,220015,221323,222545,223130,223255,223513,224279,224965,225887,226597,227390,228196,229223,230168,231210,232626,234217
394358,20,"Baltimore, MD",Msa,MD,141775,141930,141986,142192,142365,142570,142742,142772,142813,142826,142937,143080,143094,143072,143081,143195,143348,143467,143645,143957,144230,144460,144564,144569,144787,144972,145291,145379,145488,145570,145591,145767,145986,146348,146566,146885,147172,147614,147945,148309,148645,149047,149578,149985,150429,150860,151673,152494,153281,153837,154501,155172,155875,156454,156985,157565,158154,158856,159398,159980,160518,161083,161624,162338,163038,163860,164646,165629,166656,167586,168487,169426,170670,172156,173673,175034,176551,178128,179840,181383,183004,184740,186616,188599,190533,192564,194652,196740,198635,200641,202886,205082,207405,209767,212366,215050,217797,220747,223551,226618,230004,233485,236631,240295,244398,248797,253268,257453,261637,264990,268878,272932,277454,282141,287395,292956,297304,301392,304924,308960,312313,315853,318987,322290,324982,327338,329056,329626,330556,331054,331809,332019,332472,332875,333003,333009,332934,332701,332271,332042,331703,331050,329261,327409,325711,324501,323254,321140,318840,315927,312806,309461,306486,303831,301886,299655,297174,294329,291409,288399,285029,282576,281062,280566,279699,278878,278077,277644,277252,276497,275652,275432,275619,275333,274299,272230,270200,267948,265813,263498,261564,260012,258638,256832,255241,253957,252693,251635,250592,249982,249078,248590,247776,247407,247061,247240,247235,247120,247194,247457,247903,248269,248839,249342,250189,251014,252402,253474,254975,256345,258028,259292,260619,261817,263440,264572,265462,265779,265667,265958,265557,265522,264958,265066,264612,264431,264077,264016,263921,263916,264216,263871,263950,263867,264141,264323,264834,265267,265076,265193,265522,266542,267001,267721,268578,269331,270404,271105,272246,272992,274192,275114,275971,276293,276735,277701,278364,279198,279093,279341,279578,280488,281572,282708,283575,284356,285319,286070,286720,287228,288027,288858,289542,289917,290189,290079,290202,290624,290856,290992,291088,291353,291754,292029,292308,292568,292735,293208,293638,293972,294353
